species,day,growth_stage,temperature,light_intensity,water_content,radiation_level,co2_level,o2_level,humidity,nitrogen_level,phosphorus_level,potassium_level,height,health_score,fruit_count
Dwarf Wheat,54,fruiting,21.87634201891983,876.8418891245129,73.92802995678467,13.534893802349428,480.24751886772015,21.09275333691128,64.84321776623473,109.87411057971283,54.33421445724931,80.42587936946535,36.49511350088365,0.8770307667869428,11
Dwarf Wheat,43,flowering,23.104341801901217,956.9755516342102,77.64941793271385,7.277739454048266,486.36720456743643,17.053931069115215,60.66588590992994,75.02463535656364,106.18346580458841,46.75828589181904,30.983729410904925,0.9476935507292495,0
Dwarf Wheat,14,vegetative,23.570631696982755,1166.2627984433284,77.13230241967304,1.4399566526565057,1054.747184288914,17.669811725441225,69.55606411987831,97.37723539444907,76.55044091067865,73.94292109302671,2.641767374311067,1.0,0
Dwarf Wheat,5,germination,37.04860941583666,1548.703474313695,72.68499862201658,1.8695384674619542,711.934016548099,19.79607491116432,71.04000190553346,99.41733415101862,95.34581804419695,82.14041123976787,0.49082435813429326,0.5349596469508053,0
Dwarf Wheat,7,germination,23.587071526285726,1099.9234240179137,73.11042084473843,4.67946789629363,762.4721002536704,19.613348297242133,70.12410399971989,88.19763878707558,101.47289345065487,95.34446297254273,0.8964639232034729,1.0,0
Dwarf Wheat,44,flowering,24.069621780124482,1422.796013267751,71.910106017411,15.116968653421281,1214.606562521045,18.017908745748333,58.97441738191503,110.88855811657788,95.76356458696631,68.46298906689717,27.757263871125748,0.7108197427403677,0
Dwarf Wheat,43,flowering,22.31795548263436,1061.887326134269,76.96938145248404,15.275111077146406,928.202087512953,22.559850512910646,82.16951480590917,72.46594102933534,47.69526863113744,58.778800034524,33.18858797548834,0.8703102202196279,0
Dwarf Wheat,1,germination,20.478302685399335,903.131214597023,64.33623783822159,1.6728032076398995,939.1859094791088,23.812916575467906,67.78365010588676,98.68072971467694,100.60426657465388,61.643547143124344,0.29516433770445893,1.0,0
Dwarf Wheat,9,germination,20.23460335359577,1059.6686812786984,79.87411779146237,6.326643549665851,857.8092599248209,21.13607021498781,69.1481423502306,101.65492744054166,73.44067333987171,80.91341890763,1.0343521093973753,0.8735673887204733,0
Dwarf Wheat,44,flowering,21.54191689170059,871.9595066287482,77.15855907438477,3.1941873314497804,1149.316735142855,18.380662104989444,75.99863234802172,55.72804515381788,70.25667868998227,87.32201759623611,31.45814007878257,0.9754097637912351,0
Dwarf Wheat,24,vegetative,23.639409638112618,876.8227719522263,75.31978479713806,2.2183706316770744,730.3253297168758,19.62697100575317,63.667047718219536,81.44258130974295,70.9018847706766,75.10731277239944,9.477187841450041,0.97108874131057,0
Dwarf Wheat,51,fruiting,6.444082228867895,933.6077984997028,70.75154521618445,3.164606019980366,591.1806208404232,21.764681126062733,65.54967401503622,82.65719005207556,88.65377554947014,73.02155367079406,28.893555099197762,0.6254836179458747,8
Dwarf Wheat,6,germination,21.686644276332142,998.6041970569318,77.95387146307627,15.844385275505362,1028.0372621561298,18.372370099007842,71.76035627328987,112.64662212412334,77.52783449504969,96.24857127550867,0.5849285436304252,0.8305341249287927,0
Dwarf Wheat,23,vegetative,24.247939469553117,1109.8295346388643,64.01396011080355,14.829386235700287,518.315082697643,20.657875087134805,87.23014571557981,79.65246333838257,93.49585599417986,56.20763625185004,7.717206462244886,0.7955504601609777,0
Dwarf Wheat,47,flowering,23.13098618776067,851.0975531502962,74.61371853175757,16.758084353539207,977.5078951766661,19.511065004402216,68.44004024951175,92.00044383051093,58.06240588664521,97.09558630877265,32.73750680773111,0.8970837301212824,0
Dwarf Wheat,32,flowering,19.676518486716944,997.566952514152,29.077289422112436,3.94467594139803,615.0859095080802,18.92224913883856,67.17536115563624,93.64303571846968,92.21544579058606,92.76201759534683,19.375079387361538,0.736754274455985,0
Dwarf Wheat,9,germination,22.505141620739813,912.0809858456716,75.24244801446923,19.405161501552826,815.8054185246817,19.645315551190805,87.74022168166904,101.48496928473492,57.21713929929636,72.84035437997808,1.312567513929145,0.8570664634826262,0
Dwarf Wheat,32,flowering,21.59084199303526,1091.32103098334,76.86274612308533,1.3508315146344574,965.6172926646416,22.044897928671567,71.67922254550858,93.97172482253629,58.78061374240555,94.19796872643049,21.898516321757594,0.9539256721115462,0
Dwarf Wheat,58,fruiting,30.884256646652492,1711.2821276561779,50.41237418953596,12.480871083686537,877.1948881365527,18.315006015785414,81.27589736795157,75.03785835072962,58.30606426599785,68.44364400052639,30.63549308847965,0.34999236749086265,15
Dwarf Wheat,36,flowering,21.522497357148115,1172.760777812483,71.73407910220887,9.081230176108917,1001.4949222506899,17.065264541878285,65.15006190344324,72.06960196393123,72.2197710369177,86.43266850662985,25.663060542569067,0.9157389618646521,0
Dwarf Wheat,56,fruiting,22.450074347688304,935.4246834982539,67.46951978765624,15.044255191335797,650.5819918776659,23.497913458829675,77.61747917865848,78.28975158446913,82.49388221563744,84.58491574314898,37.376726422187964,0.859932824174175,27
Dwarf Wheat,21,vegetative,20.46731242245203,939.0154173072194,67.92101957216877,1.4939959653339354,861.422469470203,22.075598421057027,87.07082174680431,116.6691782959937,107.4216808649553,77.66926560328082,7.08209277165303,0.9756723261818389,0
Dwarf Wheat,48,fruiting,22.421378636447777,1181.5649385860238,78.38372412091887,15.882323530761509,955.7554762162952,18.791288225023,79.83762707734557,60.035968454872005,74.89654956668063,57.392615656938574,39.55212095060182,0.9334524845178707,0
Dwarf Wheat,5,germination,20.578349559312617,1186.4075515366058,67.76877283264886,6.465851435959116,454.0783388948782,20.716898139041856,74.5499362671986,78.69957315025792,82.15932523453363,59.96601378641401,0.5626894552220113,1.0,0
Dwarf Wheat,31,flowering,21.576930952519703,1127.224226974136,70.43849184191104,15.257030406605217,1081.3924430893742,21.808956997460914,64.59242096973084,71.1555029914582,80.76190932416301,59.056390467329344,20.544795147101503,0.9470470377464058,0
Dwarf Wheat,16,vegetative,34.35479024966264,957.8002536351555,85.11606006871452,5.290845351250698,761.6415046580345,19.295873164772033,76.61025117224693,102.47969096632751,89.26611168171198,69.07331934940092,3.354599443387992,0.6060683943959357,0
Dwarf Wheat,4,germination,36.52945353997522,1948.245792645877,38.89881169021815,1.6443074629162062,1120.2194936815965,18.912065348208912,67.95429557066345,91.98722246369864,84.22633599795276,48.453500573123975,0.2483373012663598,0.09925537286264416,0
Dwarf Wheat,28,vegetative,15.833648274697307,575.3217402356653,22.405274744940815,1.6448227165371365,805.9765632183089,20.870724025509148,60.403851171462534,108.55282016267947,79.13685994420692,47.44435104001443,12.060317940864255,0.5231785288453282,0
Dwarf Wheat,38,flowering,15.133659146815903,794.1868377431495,74.92382002126874,6.960082941905177,647.4697322986598,22.585334432994514,62.867645449472896,76.62974416179131,73.74030252084391,71.6665802470614,25.07488312666396,0.8027678749499807,0
Dwarf Wheat,10,germination,21.120907862392563,1989.4555904225465,45.719986839962004,13.965831381549208,518.4625495199272,18.229729301314272,66.19013792869222,82.7958767491892,81.65945670308179,70.04142922533237,0.967987982250423,0.36065703775388436,0
Dwarf Wheat,44,flowering,22.390454803144138,991.9218370304702,64.87678393952137,16.270431947536967,952.0370946697522,15.568707617499019,59.17241120618399,84.69717074199475,64.51930511458602,66.52549634332844,31.76622439781401,0.8888801173416252,0
Dwarf Wheat,23,vegetative,24.778578633211453,888.7885776770239,61.09407851260067,11.855695473704717,928.1712794969768,20.983789373043876,75.93097865834964,92.19557311837839,58.28546016389201,93.0659587761442,9.058415114203134,0.8733000047347128,0
Dwarf Wheat,22,vegetative,21.049687533664937,1057.4939357528053,75.75383700509266,0.4699818415037338,756.4164849140936,21.463848287862007,66.49872728220812,83.58170580026251,60.62346875734471,65.2514746001247,8.744653251815047,1.0,0
Dwarf Wheat,50,fruiting,20.007606273776585,917.2002156565663,63.0106408247223,8.301859789643032,1167.3982398025205,18.07309862380686,77.711045999448,95.98857474861855,69.76044737761026,69.71099615789159,34.91720715415967,0.9605474184555234,7
Dwarf Wheat,56,fruiting,20.61970084776889,1024.591718181157,60.125370374164206,13.863076585387919,448.392878142959,18.868212069940164,83.71771502940639,66.44740198248537,88.68658804658837,67.80292970742843,43.877677178795,0.9758739270143139,43
Dwarf Wheat,34,flowering,20.713189113641892,1066.9521065055496,65.87417066155531,5.479840911228595,741.5896628908527,18.12862512828368,71.8006414830665,95.39527581103249,70.62470845210962,63.687625764586805,29.34571870427989,0.9672036877198675,0
Dwarf Wheat,51,fruiting,24.606296456727,1038.2664072252535,68.31477475864439,1.1565973806254428,770.1446411128865,19.08130822489577,83.60300111679526,73.04224762888845,75.22828991912196,55.06361796321282,45.63201968846997,0.9810863793136346,13
Dwarf Wheat,45,flowering,20.23953547202779,1116.2396070735167,63.9319458904039,9.471556644209876,658.6042397138607,21.530615473846442,54.35060894900122,102.10590371768019,53.47446400600428,67.85949243028807,33.758193669408094,0.9499325566336774,0
Dwarf Wheat,50,fruiting,21.134376574000278,812.7931094153975,79.64577445836923,4.1063535813321455,603.0289732893523,20.55874859039141,70.85481121282501,76.76705824954685,87.49005944403174,91.0030824409746,34.45527869297129,0.9864863594334753,9
Dwarf Wheat,58,fruiting,38.61208530819179,613.0431535781175,62.51657652068413,0.8081267358046991,986.7246149644277,20.754818998990938,75.5700515649785,83.95521327579056,71.69321862075837,55.996891452840586,33.53112507530176,0.5458676195530169,20
Dwarf Wheat,4,germination,24.865490636912533,1158.8160818858103,73.35924015328297,2.4572023670019467,675.1452647211579,19.241045851878,75.90545044657694,80.79651500215924,68.89918476173098,73.42309757968191,0.5055369667721203,0.9185218399640532,0
Dwarf Wheat,3,germination,38.80361809080955,654.1396131696034,86.05012879137551,0.38327508046395187,507.0813371499171,19.063393893475272,58.935798222971876,116.60244358686552,71.35952610446927,85.10021273044102,0.38324887955723624,0.5603623886934814,0
Dwarf Wheat,60,fruiting,23.14366028336964,941.091252696114,62.7085677946548,2.8823978404846695,623.5659608089541,21.24855295912611,91.64061577578113,103.74858271652238,80.73851178117326,98.75667532031788,34.31014537809163,0.9261370195108457,35
Dwarf Wheat,51,fruiting,24.489325922253155,1125.5280231455095,67.34158264955805,19.107667207530675,720.5155544634875,19.619183925683583,80.62200885201935,70.03099323682343,60.56761834608959,51.31804147169839,40.82588551271139,0.8658251629479109,13
Dwarf Wheat,53,fruiting,20.49334090394637,999.9872293113374,65.75756171161136,6.422257743424127,709.4321822363662,20.81570005303809,68.16456943391648,97.11336820158598,69.46699385580517,83.73023438876237,39.05803721731613,0.9126910008128661,18
Dwarf Wheat,25,vegetative,24.722410452215193,1143.9926306209327,65.59919460630536,20.52378524763203,842.1110555161903,18.389362491447372,85.52919455123927,100.74563809407535,77.83968924037781,64.7680496672712,12.104512399990137,0.8162543693074228,0
Dwarf Wheat,49,fruiting,5.130635348310288,1766.6359900132295,85.21411512732469,9.712380548046369,760.2989591467519,21.055506039180973,95.50204623237481,94.85416264473625,86.40470556903553,90.09331360588384,26.32992208173701,0.23625187309344714,1
Dwarf Wheat,25,vegetative,24.276544618668783,937.0726674828788,78.14950624823567,4.450914672946187,884.193948219503,20.66454569228161,71.8272340763741,52.24926474635572,87.27832822295143,51.07136838011809,12.468984108832256,0.969359019581298,0
Dwarf Wheat,3,germination,19.005748072688633,1285.3740711498049,80.71403089747875,8.083299901585095,858.6611085018453,21.15580767223324,72.24424164947946,78.5983270643001,81.58830257998257,62.40248007593673,0.42420863899529093,0.7403927125777044,0
Dwarf Wheat,30,flowering,20.22676911029407,812.2991812104788,67.32282878002509,26.958791850120786,813.4227470690872,16.950626435135675,86.5698838525035,105.40872297177535,16.884054426572256,68.39939837292887,19.422095170612863,0.9031833802492908,0
Dwarf Wheat,7,germination,39.06958673241211,1437.9485664130123,67.83196778027829,1.3811723893734795,568.057957903127,21.031394724475692,77.24223966128754,75.88573575760654,79.85825564986737,75.07087357581156,0.6017665614909942,0.6341365967575492,0
Dwarf Wheat,3,germination,22.642689469477475,965.5278090505907,67.21050305036132,1.581883293721969,706.9066574857318,17.084371975942883,61.920064422803705,74.22832658127203,47.231284677948565,62.035759564668155,0.4561420985263099,1.0,0
Dwarf Wheat,17,vegetative,5.617197523339904,490.0446947489195,51.4677633870084,21.47022545039119,677.7746520888852,17.984958684139023,49.428303775058865,106.06319253340918,74.35168745532023,52.294977519561094,2.3186093509173498,0.21528158078352694,0
Dwarf Wheat,40,flowering,20.339785236302568,892.8300024398267,70.43897076722838,2.446046536620611,694.2555279119657,18.476913967582295,74.23050232190933,69.57422916261679,111.16009663841547,89.72038764792062,33.09951678776077,0.923514927670911,0
Dwarf Wheat,60,fruiting,20.52841663403027,850.9494408181171,76.09774907162954,10.736707664194448,640.2834279988608,16.913716185036513,67.99367252670908,105.64399848098545,76.12783919872157,68.08113223836536,43.30834385173962,0.8858232954259715,37
Dwarf Wheat,5,germination,24.140224041115555,831.4537191112279,76.59965072853322,2.0981682571291365,701.5111411081939,21.242484681084463,72.22925120519623,86.89527701072672,83.019786867858,68.14132865746866,0.5982143009642146,0.9435384930118095,0
Dwarf Wheat,18,vegetative,20.83945141076168,1091.6956622801974,66.657262195056,23.661594095480567,865.2582940593127,19.792389268076032,61.35104584955669,93.88643003910622,80.8542706591622,86.15710998889176,4.122490179615211,0.8678611631848171,0
Dwarf Wheat,4,germination,22.973867421192676,945.4682675390601,78.38895771730401,0.07324970681387716,319.70279548979795,22.98555114149122,82.32097809508176,108.093152848129,110.1035867147514,79.58918882721383,0.5258755025642528,0.9605885107811206,0
Dwarf Wheat,7,germination,29.458990787085185,1402.4540554405887,65.09256705068196,6.468206829148643,1232.2787695803809,21.77919213660406,73.12004433865279,94.51019589850179,73.06999571911791,68.74435066086774,0.7301053602306985,0.6922408178738458,0
Dwarf Wheat,30,flowering,20.72632160135585,815.581117300961,66.89363977121843,3.7253957130293665,693.5694308387805,18.473718143852615,76.66937041226672,76.51394245566617,61.283672744627836,100.66614911147849,19.833252310788374,0.9455808015430338,0
Dwarf Wheat,23,vegetative,24.922780290101812,1105.4209160825344,71.50330796917477,15.67097377977099,627.8016652337526,20.876510153330525,92.14447995402959,107.69004647137821,54.878889924899475,64.40924067061805,7.98756482238158,0.8517852371933347,0
Dwarf Wheat,13,vegetative,20.04558478913833,827.5590763324369,67.63394996313117,2.1850190305349497,923.2908305527629,20.890337427128774,72.885818605656,59.13028315808806,44.90883890060178,118.31427071503016,1.87997507282368,1.0,0
Dwarf Wheat,37,flowering,22.648303461122318,875.1414061848008,63.88479141301387,6.086091028937913,803.3760010204549,22.299716966217144,49.212401392796025,85.21579198224677,53.3767112259484,54.21418070329951,30.153889077241292,0.9569756042579406,0
Dwarf Wheat,22,vegetative,22.51827148238288,1055.0192622548707,68.77684087405635,14.606892242383678,966.0671053518276,17.61841181407063,71.32474940841819,102.4520125785498,54.64815342978727,73.9492152854713,8.832292360903,0.9345908363199771,0
Dwarf Wheat,9,germination,22.469074035033767,1058.4425645635092,72.31903349230721,0.23390271716077865,1196.0490989110754,21.348516479159432,69.05007017001614,85.47977680944189,91.67274590024428,73.20204074540104,1.1283259822458318,0.9910882953726673,0
Dwarf Wheat,41,flowering,21.926135263471267,1192.1636154657492,72.7370592585597,4.165657611668317,905.2089701683224,20.935084928420704,79.02130880252747,88.73071148900627,73.24424965754335,49.769871171105024,38.845881992453876,0.9603770647378155,0
Dwarf Wheat,36,flowering,20.404361713217114,1081.5776943446215,61.3957618966983,15.086371345544276,789.0654396673049,21.91641144930799,72.10106436801995,72.89501402983352,77.73441816930384,46.6838779599287,29.264089418202197,0.8248848234727558,0
Dwarf Wheat,48,fruiting,25.594232466517717,315.9863340845718,76.66078091808939,3.412640536402603,932.0685826958085,22.06771430452837,67.66538272308179,72.39384045070076,78.60378171764161,68.72768195171292,35.14619496169024,0.637250939412733,0
Dwarf Wheat,43,flowering,21.71181586350795,1008.1760504828402,77.89215847127133,5.107860622006747,686.5103101048077,20.365836140154425,74.67132078282884,108.29331118643303,71.5682922846866,60.09955357419824,38.688246575987634,0.9510413280688264,0
Dwarf Wheat,43,flowering,24.32147396272281,836.8873263066404,75.28200454288951,18.417527656137946,668.7049532082599,22.75302736933688,65.83748669689895,91.44317750809297,73.91306921551494,71.3774892625677,41.63909208125439,0.8905031788389428,0
Dwarf Wheat,10,germination,11.628270580060121,477.52442378316664,34.432228288269314,4.130502322642517,769.3290237387561,18.921362684173467,86.54062326784168,102.26630773378821,88.14599062932929,104.66903670742943,0.95470722431283,0.24164817054466523,0
Dwarf Wheat,18,vegetative,10.8793786435775,921.0369969654413,37.45402819265234,5.173095945258581,892.0108306892406,21.569573684595056,89.11498057585212,95.7096146684448,93.81995294839734,54.776031132581096,3.7867824728120616,0.5156517231021653,0
Dwarf Wheat,34,flowering,20.89287307586236,1432.1029170340314,27.457714920802488,11.38964258744392,754.482286732254,20.96887666098737,86.48542063177575,108.60834341331719,85.42656488452188,98.45714324644032,19.12546837505389,0.562372736643562,0
Dwarf Wheat,48,fruiting,19.257294087173378,342.62023699175995,70.76983410644836,10.33541374962962,487.7516905797087,20.037804692398122,69.01231804612402,78.12105096767552,62.81455758758414,82.19159537644495,28.942704931525043,0.6415955786803063,0
Dwarf Wheat,53,fruiting,20.8241216108625,1006.8393626168834,69.4519623006764,5.647251064100156,651.4481848304056,18.628509984029392,74.46391989158991,111.9852909972913,79.59754571920352,47.83291805061061,32.23520769124615,0.8911638724475991,11
Dwarf Wheat,36,flowering,20.158835315328467,871.305771348268,72.2953490190254,7.5882714860775105,881.4915000635842,21.788955683910434,58.0851666790134,108.16720570879158,78.21578956368464,64.90397833390959,32.37412911716212,1.0,0
Dwarf Wheat,43,flowering,7.206278522417556,1287.1457664423856,91.64944704221318,9.02653758784604,817.0240885446584,19.57251406992426,60.2204692963063,87.42967883307121,77.89445694262052,79.50590973107472,20.68439377994027,0.3746232500927261,0
Dwarf Wheat,46,flowering,22.85407176274236,821.1900729169199,73.60627631729805,9.266871175859936,885.879130108731,22.10510246080227,49.9973145988433,80.46640512227901,78.28689798219122,59.680345971282,33.273386106329376,0.9764388995427766,0
Dwarf Wheat,24,vegetative,14.691504186752491,1025.0145734536418,45.447071118189314,12.75917663198783,691.1750299172895,18.17962849403948,80.27690559789357,106.53210688428648,72.54866819873382,88.08699402395884,8.433689886245885,0.5670483909721623,0
Dwarf Wheat,12,vegetative,18.00924620695936,598.5416100195841,85.47881301726734,9.970067539420018,521.5404416156329,18.073795479859786,65.06371466539254,95.65351441305654,88.97180905484362,57.78596603190363,1.6620053099241117,0.7879876829514658,0
Dwarf Wheat,52,fruiting,12.118207531045105,1800.534403907828,55.02380183924742,5.8158728934110115,834.8655300479037,22.999408050426428,50.10947585034127,108.85568547798371,77.43561715248194,85.43026915305157,25.88532377498915,0.3795848600154398,5
Dwarf Wheat,2,germination,24.756583140368416,1125.390101306833,78.52722366818824,4.0023290136503995,794.5778028490381,21.053869095633598,63.70684128253326,105.21345804641847,78.37547185147437,61.60590936423996,0.3820374724871769,0.9668800735434064,0
Dwarf Wheat,39,flowering,33.785498273653815,608.1099771498034,63.31000232982678,4.98658907408008,732.7463540475522,22.351468074960184,79.51957017676033,94.9252897029651,82.5500514589537,74.4120576786532,23.443171225101594,0.584753703339076,0
Dwarf Wheat,23,vegetative,21.967108258933337,1098.4602710899935,66.4657209700326,0.06397464727188082,1304.4750437016132,18.757842517480046,69.67025001091461,99.03195904073655,71.55235265970238,72.80071799232853,9.50741091261049,0.981013289258606,0
Dwarf Wheat,11,germination,31.612847635437358,250.18500854935493,75.12218367606071,23.116553970889655,1159.9685856360863,22.858442622029482,65.2261666342719,81.43932389248016,65.72613474286075,60.67392640243792,1.0632605147718917,0.3778436637019492,0
Dwarf Wheat,29,vegetative,31.937355591110457,327.6484201681852,29.237502331790335,23.759071914234376,697.1822634851438,18.52776351079548,74.03774467064528,77.09641898214225,83.22443593242014,80.23711016155973,9.469221216027838,0.11085526403950027,0
Dwarf Wheat,18,vegetative,15.336102331107272,517.4130183127427,39.05984122013615,42.73035269998729,726.3875962030596,23.491320795392898,60.16471104914778,97.66418710658438,81.10392985322393,86.28518549216066,2.763595413663675,0.28534583746428965,0
Dwarf Wheat,53,fruiting,30.18743227764009,834.1558791340233,22.496731160369727,12.330780542715738,744.0193534632783,23.6593301904994,71.14589688351762,90.83290874208778,58.144609231570406,60.63864865092102,31.881155545290202,0.5376004141092263,14
Dwarf Wheat,15,vegetative,26.394229637231916,436.25936545167133,26.552330022670894,5.370861489649725,1012.6662888988982,19.073998358358814,62.45586083698182,122.85186672280958,83.48547656488736,72.84471245576005,2.007755992275343,0.4153170829629656,0
Dwarf Wheat,42,flowering,22.840491205741184,1159.1934818683853,72.84946585455015,7.084268789709116,423.8220479906462,18.174035741319912,84.58869779811889,96.42861247838044,72.35685867083181,61.750882895160146,36.64785049282008,1.0,0
Dwarf Wheat,35,flowering,21.544134488089515,717.1434943719921,61.82694961814967,4.208540318098763,1370.8063651325901,16.123413621901324,62.20951020174035,86.4372722601629,65.2581682446819,58.91081664593602,30.0424082889748,0.927753394181959,0
Dwarf Wheat,56,fruiting,23.321709735401193,1005.1868874157776,61.079710932834196,13.743868452350757,529.4089623319071,18.843898581651807,61.59331819023198,95.74898764259063,86.1295337926739,97.22817240579666,36.10584694660092,0.8644503775005005,26
Dwarf Wheat,5,germination,32.49285687865107,1278.7519467718014,54.54726999893319,2.575102479599366,900.604947402959,19.489764140653858,93.28259040699514,86.72263745556045,90.16225910320082,55.03093629490631,0.5349504018801273,0.6126285645006808,0
Dwarf Wheat,12,vegetative,9.726691362853341,1215.5824038249834,77.43816450950013,29.730273919163203,871.1550440486928,20.582299276539374,72.94875098273813,93.70218780841981,64.04617257949778,57.40094386254767,1.4921927287257415,0.5970403991399345,0
Dwarf Wheat,28,vegetative,24.58128245441213,1016.7848957789745,66.46501589705106,9.634341787105956,1008.2769729354858,18.907004123406868,57.36843749925952,88.62973110590163,81.38530402492574,89.59280978163311,18.79188279426415,0.9909668252208396,0
Dwarf Wheat,28,vegetative,22.77432651123693,1133.7589229045825,69.46058543338519,3.54272956584236,1029.9802442280081,15.998285886026167,75.96387588121708,93.88452740978433,78.0889315274005,57.94655706423343,15.7768177311475,0.987463684964337,0
Dwarf Wheat,28,vegetative,10.576502371634378,1138.0331881942384,87.24736519629622,18.273479333997443,556.3905564660308,21.87207624156386,63.43539057947577,90.45274808436365,73.67675012070153,73.6524516692437,11.312086778117152,0.48070618536635656,0
Dwarf Wheat,53,fruiting,21.012051336505724,879.9641600484267,76.18532418968604,7.488750797915015,740.7846045972154,22.462496204421814,80.49567289762876,113.35900979757764,91.40596152130271,57.51404586226131,40.48242753101128,0.9324721490962267,22
Dwarf Wheat,29,vegetative,39.76292552038686,1122.343035022012,20.043677379850315,14.519094335084597,601.2270718392904,21.643836522823072,58.18223051439459,103.24308650129177,38.97694246413315,90.44959106231866,14.011045011190419,0.2895963380220202,0
Dwarf Wheat,18,vegetative,23.19552952581122,870.5518277455969,71.22712803699321,2.930709426229754,898.1056603420855,22.093191544892466,67.35176710181236,113.59522812389596,73.7107831628706,85.28918389919596,5.009209532028014,1.0,0
Dwarf Wheat,14,vegetative,22.03624586349748,1126.2851408421907,65.33739047475605,8.477485129259673,978.5510156605527,22.410965011526454,60.1148032799191,82.17712210058106,79.02986511803027,85.44816296564107,2.422996319361736,0.8788248882427501,0
Dwarf Wheat,26,vegetative,16.27047491043862,1145.182119604953,44.369407198588576,6.872149375951654,579.1127590432127,23.599521752983467,66.1009493512953,95.2148680708244,74.88358399028812,52.52585418068351,10.435603558399436,0.6615589510880937,0
Dwarf Wheat,16,vegetative,22.37059044989904,890.2030287725415,61.386244679330005,10.924630756224001,662.3501328741025,21.388398767368162,72.773331323938,77.0564984802507,63.339501737707,55.63537420584079,3.6639456608146395,0.9087351074063889,0
Dwarf Wheat,30,flowering,21.327547109587652,1198.5519031001788,78.49638295219044,6.329730325101925,573.9234247006426,17.696798177893626,69.20952580117188,63.673534058038655,67.60988776738698,75.67048828304928,18.327117834637793,0.998080892968618,0
Dwarf Wheat,36,flowering,23.68704420718874,926.9567506482349,73.91481560815645,2.700206234743558,865.6992430579814,21.10477879564921,63.4468499528006,78.02236006837106,78.40819894660464,87.60420477099942,34.34114541481687,0.9540225776118415,0
Dwarf Wheat,8,germination,20.105399057138005,1011.8789015980117,68.81938089460158,14.047722682647269,896.675220848103,19.880187696152394,74.42649887573936,93.63870075568695,56.233847596459704,78.87486199127902,0.8967948350724112,0.9013563918924583,0
Dwarf Wheat,25,vegetative,23.82445797371391,809.4887863428073,67.64901780421609,2.4055370476697546,429.64516385288675,20.906828497340733,67.13641656814428,96.87754364726817,93.44947309904674,76.09840244672338,13.916323607482488,0.9327712131972805,0
Dwarf Wheat,47,flowering,24.878053919638212,897.5383109658189,75.25885598817823,1.5426875910793756,620.4812274705862,20.10415133619714,68.27781345644922,72.77970638658924,76.01498651301668,64.10284834110843,43.770633905624436,0.9973209185689428,0
Dwarf Wheat,31,flowering,6.931839774546598,1557.3308383386977,35.61826512056175,19.00166545374178,1176.0357581556777,23.449040920163032,65.53141811683207,99.09660949401405,60.785761237317956,82.56164241317988,11.930470792213486,0.11465643088434835,0
Dwarf Wheat,23,vegetative,21.57867539709553,1041.5771976254323,71.68276844880651,38.522411669668976,756.8858977852535,17.804569329041385,65.76405569159084,58.00575756096052,67.94268172628067,90.0449931640149,8.934852614535966,0.8538404997899073,0
Dwarf Wheat,48,fruiting,23.56004281942552,931.7815133357442,74.80496724011094,1.2949864617080946,662.0602713625776,20.093166697937974,58.38149970185126,95.81726918097009,74.76148619047441,66.84289775595343,34.91305077582325,1.0,0
Dwarf Wheat,50,fruiting,20.95534782744996,1097.9949539568738,77.26756768685743,2.983294032924918,462.790407857537,23.27803515201336,68.82291332930843,98.46439048708514,97.20491405719659,74.18637066349415,41.91257815774894,1.0,8
Dwarf Wheat,3,germination,24.245411686035844,877.0123218631823,75.41214280889312,8.345901696261402,797.6737380148642,21.752617805324842,62.950444173161635,95.38507254465998,49.43477996845289,78.5557205417406,0.4750300237257767,0.9551581490084942,0
Dwarf Wheat,45,flowering,22.225189593776925,1062.7023174755816,63.837571380557456,3.0717851540928525,803.7979078497168,20.24877918901691,64.43828352057342,87.22019090938822,48.79398610575776,88.03107745463147,42.059511394151485,1.0,0
Dwarf Wheat,22,vegetative,10.207440257459144,659.0642324035208,58.57455584095156,9.892772838302433,666.4251718607094,21.388895080216916,72.13595807087464,110.31757656032778,82.0856373668508,103.83089440457385,5.843321022570526,0.5057331440934016,0
Dwarf Wheat,2,germination,22.036286707094916,1076.2590562571972,64.11019391957471,7.694724706189438,949.393803858623,20.850589868355186,59.92630647658601,84.03716391180699,81.39751410564196,84.69259705793291,0.35896327863187394,0.9069569863688384,0
Dwarf Wheat,49,fruiting,21.309739305767042,827.3309225522794,72.23240024094765,25.68065039057657,923.7897110995523,23.203327484626154,64.0974595735714,90.49720825797075,59.42778384965137,59.75271711717815,34.399459539937844,0.7901064404260236,3
Dwarf Wheat,59,fruiting,20.567620532202323,1139.2088591119434,73.54382199315395,11.851518043788815,683.4921151531718,19.472583350513105,63.24476630244262,76.22264869425038,94.09088338714707,58.49884635966234,45.622262128897496,0.9480637014817429,33
Dwarf Wheat,27,vegetative,24.522130660994996,824.2421496247268,70.18225726813343,8.347005298948758,686.0071364159129,22.437797869561845,73.34006629472842,90.6951239528274,84.29054804219453,57.967528555560804,15.920840264705179,0.9762602977246979,0
Dwarf Wheat,1,germination,20.82869287495638,1054.387332844637,68.34137515345382,0.9683209920300538,1175.0399906506054,21.827174075238524,76.3998503092208,97.01242625764235,63.09956217535894,84.97721057082916,0.32376495418436857,0.9731734374917677,0
